stop_id,stop_code,stop_name,stop_lat,stop_lon,Routes,Direction,Accessibility,Type
5608,5608,Martin Grove Rd at Dixon Rd,43.691857,-79.571186,46,Southbound,1,Bus
8114,8114,Sloane Ave at Wigmore Dr,43.732467,-79.31046,91,Southbound,1,Bus
8121,8121,Spadina Ave at Dundas St West South Side,43.65248,-79.397924,310 | 510,Southbound,1,Streetcar
8732,8732,Weston Rd at Imogene Ave,43.742865,-79.540501,165,Northbound,1,Bus
1309,1309,McCowan Rd at Milner Ave,43.78552,-79.256738,129 | 130 | 131 | 169 | 302,Northbound,1,Bus
1766,1766,Broadview Ave at Withrow Ave,43.669638,-79.35303,301 | 305 | 504 | 505 | 62 | 8,Northbound,2,Streetcar
5424,5424,1125 Leslie St North Side,43.725082,-79.348915,51 | 54,Northbound,2,Bus
3382,3382,Brown's Line at Horner Ave South Side,43.601337,-79.545187,110 | 123 | 315,Northbound,1,Bus
10561,10561,Opposite 7303 Warden Ave,43.830215,-79.32738,68,Southbound,1,Bus
3081,3081,Queen St West at Bathurst St,43.647313,-79.4037,301 | 501,Westbound,1,Streetcar
5375,5375,Lawrence Ave West at Greer Rd,43.723812,-79.408611,352 | 52,Westbound,2,Bus
11519,11519,Royalcrest Rd at Cabernet Cir,43.751296,-79.603933,927,Northbound,1,Bus
726,726,Caledonia Rd at Keith Ave,43.690784,-79.461358,47,Southbound,2,Bus
379,379,Birchmount Rd at Bertrand Ave,43.735106,-79.279701,17,Northbound,1,Bus
13663,13663,Markham Rd at 14Th Ave,43.856238,-79.255878,102,Southbound,1,Bus
3314,3314,Beechgrove Dr at Bethley Dr South Side,43.768431,-79.15907,86,Eastbound,2,Bus
8848,8848,Wilson Ave at Dubray Ave,43.728042,-79.477861,101 | 118 | 119 | 120 | 165 | 396 | 96 | 996,Northbound,1,Bus
5600,5600,Martin Grove Rd at Bethridge Rd,43.70765,-79.578409,46,Southbound,1,Bus
8287,8287,Steeles Ave East at Jewell St,43.799973,-79.411681,353 | 53,Eastbound,1,Bus
5225,5225,Lansdowne Ave at Whytock Ave,43.653613,-79.440973,47,Northbound,1,Bus
8293,8293,Steeles Ave West at New Westminster Dr,43.79007,-79.45726,353 | 60,Eastbound,1,Bus
2654,2654,Glenorchy Rd at Suncrest Dr,43.725757,-79.364038,162,Eastbound,1,Bus
14120,14120,Islington Ave at Rexdale Blvd North Side,43.715356,-79.555092,337 | 37 | 937,Northbound,1,Bus
2882,2882,McNicoll Ave at Eagle Point Rd,43.804986,-79.326598,42,Eastbound,1,Bus
459,459,Birchmount Rd at Timberbank Blvd,43.797215,-79.305331,17,Southbound,1,Bus
56,56,Avenue Rd at Cottingham St,43.679417,-79.39837,13,Northbound,1,Bus
7465,7465,York Mills Rd at Banbury Rd (East),43.752361,-79.365634,115 | 122 | 395 | 95,Eastbound,1,Bus
8470,8470,Victoria Park Ave at Innismore Cres,43.734555,-79.306545,24 | 324,Northbound,1,Bus
5022,5022,Dundas St West at Poplar Ave,43.636297,-79.54012,111 | 112 | 123,Northbound,1,Bus
10851,10851,Tapscott Rd at McNicoll Ave,43.826054,-79.243336,134,Northbound,1,Bus
8964,8964,Yonge St at William Carson Cres,43.74741,-79.40767,320 | 97,Southbound,1,Bus
7082,7082,Scarlett Rd at East Dr,43.676759,-79.505786,79,Northbound,2,Bus
8107,8107,Sloane Ave at Elvaston Dr,43.730104,-79.309801,91,Southbound,1,Bus
8403,8403,Vaughan Rd at Arlington Ave East Side,43.688739,-79.431428,90,Southbound,1,Bus
11588,11588,Rogers Rd at Bicknell Ave,43.682014,-79.473592,161 | 168 | 341 | 41,Northbound,1,Bus
8126,8126,Spadina Ave at King St West,43.645671,-79.395169,310 | 510,Southbound,1,Streetcar
11711,11711,Dupont St at Davenport Rd,43.675896,-79.402358,26,Westbound,1,Bus
4373,4373,Kipling Ave at Snaresbrook Dr,43.721647,-79.571298,45 | 945,Northbound,1,Bus
2290,2290,Eglinton Ave East at Mason Rd,43.741584,-79.225483,116 | 334 | 386 | 86,Eastbound,1,Bus
8332,8332,Sutherland Dr at Millwood Rd,43.703236,-79.364402,88,Southbound,1,Bus
8822,8822,Willowdale Ave at Sheppard Ave East North Side,43.764463,-79.399771,98,Eastbound,1,Bus
6421,6421,Hotspur Rd at Bathurst St West Side,43.733132,-79.433578,109 | 400,Southbound,1,Bus
8562,8562,Warden Ave at Ellington Dr,43.757044,-79.299326,68,Northbound,1,Bus
8576,8576,Warden Ave at Hymus Rd,43.719732,-79.284407,68,Southbound,1,Bus
6710,6710,Pharmacy Ave at Holswade Rd South Side,43.719454,-79.295105,67,Southbound,1,Bus
2991,2991,Pape Ave at Cosburn Ave,43.689301,-79.348704,325 | 72,Northbound,1,Bus
6410,6410,Grantbrook St at Drewry Ave South Side,43.783093,-79.433637,98,Eastbound,1,Bus
14060,14060,Pharmacy Ave at Corinthian Blvd (South) South Side,43.789186,-79.323553,167,Northbound,1,Bus
11055,11055,Varsity Rd at Bralorne Cres,43.661247,-79.498199,55,Southbound,1,Bus
9890,9890,Lawson Rd at Brumwell St,43.788338,-79.147327,38,Westbound,1,Bus
2252,2252,Eglinton Ave East at Brentcliffe Rd,43.714457,-79.359905,334 | 34 | 354 | 51 | 54 | 88,Northbound,1,Bus
14082,14082,Nightstar Rd at Cranberry Dr,43.825574,-79.224469,116 | 133 | 939,Northbound,1,Bus
6734,6734,Pharmacy Ave at Pachino Blvd South Side,43.762974,-79.311959,67,Southbound,1,Bus
6540,6540,Marlee Ave at Elway Crt,43.712336,-79.445054,109,Northbound,1,Bus
8218,8218,Steeles Ave East at Esna Park Dr,43.817107,-79.336038,353 | 53 | 953,Eastbound,1,Bus
8912,8912,Woodbine Ave at Corley Ave,43.676368,-79.30881,92,Northbound,1,Bus
320,320,3377 Bayview Ave,43.797005,-79.394524,11,Northbound,1,Bus
4317,4317,Kipling Ave at Gracey Blvd,43.683704,-79.553986,45,Southbound,1,Bus
8806,8806,Willowdale Ave at Hillcrest Ave,43.769824,-79.402253,98,Westbound,1,Bus
8055,8055,Railside Rd (West) at Lawrence Ave East,43.740558,-79.324491,91,Northbound,1,Bus
8712,8712,Weston Rd at Coulter Ave,43.704553,-79.528399,59 | 89,Southbound,1,Bus
8350,8350,Thorncliffe Park Dr at Milepost Pl,43.703301,-79.346929,325 | 403 | 72 | 88,Northbound,1,Bus
5971,5971,Ossington Ave at Harbord St South Side,43.658263,-79.424266,363 | 63,Southbound,1,Bus
11087,11087,Carrier Dr at Dansk Crt,43.743832,-79.614549,96,Westbound,1,Bus
1945,1945,Don Mills Rd at Kern Rd,43.750175,-79.347097,25 | 325,Southbound,1,Bus
2816,2816,Lawrence Ave East at Leslie St,43.734392,-79.356175,162,Eastbound,1,Bus
1368,1368,Milner Ave at Progress Ave East Side,43.790343,-79.233051,132,Eastbound,1,Bus
1791,1791,Coxwell Ave at Fairford Ave,43.675524,-79.320451,22 | 322,Southbound,2,Bus
5219,5219,Lansdowne Ave at Rideau Ave South Side,43.646368,-79.438986,402 | 47,Southbound,1,Bus
4822,4822,Brimley Rd at Finch Ave East,43.805858,-79.277641,21,Southbound,1,Bus
2392,2392,Eglinton Ave West at Old Park Rd,43.699989,-79.430703,32 | 332,Westbound,1,Bus
1499,1499,Rathburn Rd at Renforth Dr,43.651221,-79.579698,48,Eastbound,1,Bus
4962,4962,Danforth Rd at Seminole Ave North Side,43.748003,-79.244427,16 | 302,Northbound,1,Bus
2494,2494,Finch Ave East at Bridletowne Circle (West),43.795663,-79.319477,339 | 39,Eastbound,1,Bus
1777,1777,Cosburn Ave at Cedarvale Ave,43.696711,-79.315761,87,Eastbound,2,Bus
2088,2088,Dufferin St at Shanly St,43.662856,-79.436555,29 | 329,Northbound,1,Bus
4274,4274,Kipling Ave at Advance Rd,43.633929,-79.532198,44,Southbound,1,Bus
5312,5312,Lawrence Ave East at Railside Rd (East),43.741041,-79.319697,354 | 54 | 91,Southbound,1,Bus
9140,9140,Don Mills Rd at Finch Ave East,43.792415,-79.354488,25 | 325 | 925,Northbound,1,Bus
9205,9205,Heathrow Dr at Datchet Rd,43.725608,-79.508113,120,Eastbound,1,Bus
4149,4149,King St East at Sumach St,43.655658,-79.358336,304 | 504,Westbound,2,Streetcar
439,439,2481 Birchmount Rd,43.787012,-79.300657,17,Northbound,2,Bus
9238,9238,North Queen St at Medulla Ave,43.621519,-79.545196,123,Northbound,1,Bus
5015,5015,Dundas St West at Howland St,43.663706,-79.50357,40,Eastbound,1,Bus
9698,9698,Gerrard St East at Victoria Park Ave West Side,43.68687,-79.287143,135,Westbound,1,Bus
8414,8414,Vaughan Rd at Kenwood Ave,43.687586,-79.423807,90,Southbound,1,Bus
3008,3008,Pape Ave at Torrens Ave North Side,43.691684,-79.349574,325 | 72,Northbound,1,Bus
6971,6971,Royal York Rd at Anglesey Blvd North Side,43.666023,-79.519512,73,Northbound,2,Bus
5245,5245,Lawrence Ave East at Carnforth Rd East Side,43.741391,-79.313816,354 | 54 | 91,Southbound,1,Bus
8883,8883,Wilson Ave at Ridley Blvd,43.739512,-79.423604,165 | 396 | 96,Northbound,1,Bus
8807,8807,Willowdale Ave at Hollywood Ave South Side,43.767785,-79.401378,98,Westbound,1,Bus
3875,3875,Jane St at Courage Ave,43.744784,-79.514402,335 | 35,Northbound,1,Bus
7392,7392,Van Horne Ave at Kingslake Rd,43.786603,-79.345148,10 | 169,Westbound,1,Bus
11585,11585,Mimico Ave at Wheatfield Rd,43.613097,-79.492905,76 | 80,Northbound,1,Bus
8263,8263,Steeles Ave West at Palm Gate Blvd,43.794536,-79.436382,353 | 60,Eastbound,1,Bus
5189,5189,Lake Shore Blvd West at Louisa St,43.618786,-79.486469,301 | 501 | 507 | 508,Eastbound,1,Streetcar
3226,3226,Yonge St at Gerrard St East,43.658698,-79.381838,320 | 97,Northbound,1,Bus
9267,9267,Bergamot Ave at Islington Ave West Side,43.716837,-79.556758,37,Northbound,1,Bus
520,520,Bloor St West at Havelock St,43.660401,-79.432505,300,Eastbound,1,Bus
8279,8279,Steeles Ave West at Hilda Ave,43.795863,-79.4294,353 | 60 | 960,Eastbound,1,Bus
1139,1139,Greenwin Village Rd at Regatta Cres,43.791195,-79.442929,307 | 7,Northbound,1,Bus
349,349,Bellamy Rd North at Cedar Brae Blvd,43.751811,-79.233421,9,Southbound,2,Bus
9465,9465,Cosburn Ave at Roosevelt Rd West Side,43.693426,-79.331599,322 | 87,Eastbound,1,Bus
8113,8113,Sloane Ave at Wigmore Dr,43.73229,-79.310221,91,Northbound,1,Bus
12144,12144,Portland St at Wesley St West Side,43.619736,-79.496882,76,Northbound,1,Bus
9148,9148,Keele St at Broadoaks Dr,43.757567,-79.48964,341 | 41,Southbound,1,Bus
4772,4772,Avenue Rd at Eglinton Ave West North Side,43.705011,-79.408567,61,Northbound,1,Bus
7476,7476,Yorkland Blvd (North) at Consumers Rd West Side,43.773758,-79.332559,167 | 24,Northbound,1,Bus
5749,5749,Midland Ave at Wainfleet Rd,43.739022,-79.260133,57,Southbound,1,Bus
1434,1434,Oriole Pkwy at Chaplin Cres South Side,43.697017,-79.403007,13,Southbound,1,Bus
4165,4165,King St West at Dowling Ave,43.636773,-79.438379,304 | 504 | 508,Westbound,2,Streetcar
13646,13646,Main St Markham North at 16Th Ave,43.891827,-79.263892,102,Northbound,2,Bus
4358,4358,Kipling Ave at Princess Margaret Blvd,43.669943,-79.547522,45,Northbound,1,Bus
6390,6390,Flemington Rd at Ranee Ave South Side,43.722887,-79.448571,109,Northbound,1,Bus
694,694,Burnhamthorpe Rd at Shaver Ave North East Side,43.648143,-79.551357,50,Eastbound,1,Bus
2200,2200,366 The East Mall,43.643546,-79.558701,300,Westbound,1,Bus
7276,7276,Sheppard Ave West at Easton Rd,43.75804,-79.426151,384 | 84 | 984,Eastbound,1,Bus
3578,3578,Finch Ave West at Ancona St,43.774869,-79.438068,336 | 36,Westbound,1,Bus
1817,1817,Cummer Ave at Ruddington Dr,43.792957,-79.390829,42,Eastbound,1,Bus
8648,8648,Wellesworth Dr at Dixfield Dr (South),43.655349,-79.572883,112,Northbound,1,Bus
5807,5807,Mt Pleasant Rd at Broadway Ave,43.711254,-79.391333,103,Northbound,1,Bus
11533,11533,113 Valley Woods Rd,43.75896,-79.332778,191 | 91,Northbound,1,Bus
8660,8660,210 The West Mall,43.629666,-79.559422,112,Southbound,1,Bus
6319,6319,Commissioners St at Saulter St,43.649851,-79.342232,114 | 72,Northbound,2,Bus
5387,5387,Lawrence Ave West at Little Ave,43.699382,-79.519719,352 | 52 | 79,Southbound,2,Bus
2371,2371,Eglinton Ave West at Kipling Ave,43.677368,-79.550642,32 | 332 | 405,Westbound,1,Bus
8081,8081,Sentinel Rd at Finch Ave West,43.760788,-79.499749,106,Westbound,1,Bus
6124,6124,St Clair Ave East at Presley Ave,43.710261,-79.288601,8,Northbound,2,Bus
951,951,Davenport Rd at Ossington Ave,43.67478,-79.430634,127,Westbound,1,Bus
14282,14282,The Queensway at Windermere Ave East Side,43.637256,-79.469205,301 | 501 | 508,Eastbound,1,Streetcar
6918,6918,The Queensway at St Lawrence Ave,43.622815,-79.518873,80,Westbound,1,Bus
3012,3012,Park St at Sharpe St,43.710768,-79.254089,20,Westbound,1,Bus
2234,2234,Eglinton Ave East at Banff Rd,43.709914,-79.382341,334 | 34 | 354 | 51 | 54 | 56,Northbound,1,Bus
6902,6902,The Queensway at Milton St,43.627434,-79.497227,76 | 80,Southbound,1,Bus
6152,6152,Victoria Park Ave at Eglinton Ave East North Side,43.725366,-79.302758,24 | 324 | 70 | 924,Northbound,1,Bus
3067,3067,Queen St East at River St,43.657449,-79.356403,301 | 503,Westbound,1,Streetcar
11059,11059,Varsity Rd at Van Stassen Blvd,43.660726,-79.497115,55,Southbound,2,Bus
2375,2375,Eglinton Ave West at Lascelles Blvd,43.705725,-79.403558,13 | 32 | 332 | 61,Northbound,1,Bus
14150,14150,7075 Warden Ave at Warden Centre Plaza,43.822212,-79.325318,68,Southbound,1,Bus
9183,9183,Oakdale Rd at Finch Ave West - Humber Reactivation Care,43.755656,-79.523986,84,Westbound,1,Bus
8751,8751,Weston Rd at Northland Ave,43.678752,-79.473703,89,Northbound,1,Bus
4173,4173,King St West at Jameson Ave,43.637078,-79.436215,304 | 504 | 508,Eastbound,2,Streetcar
433,433,Birchmount Rd at McNicoll Ave,43.808462,-79.310925,17,Northbound,1,Bus
1941,1941,Don Mills Rd at Graydon Hall Pl,43.765093,-79.34674,25 | 325,Northbound,1,Bus
6296,6296,Castleton Ave at Henrietta St,43.670487,-79.486567,71 | 79,Southbound,1,Bus
1794,1794,Coxwell Ave at Lower Gerrard St East,43.673091,-79.319449,306 | 506,Westbound,1,Streetcar
6704,6704,Pharmacy Ave at Finch Ave East,43.794461,-79.326294,167,Northbound,1,Bus
5790,5790,Mortimer Ave at Pape Ave,43.685657,-79.347635,62,Eastbound,1,Bus
4316,4316,Kipling Ave at Gracey Blvd,43.683576,-79.553582,45,Northbound,1,Bus
6261,6261,Berry Rd at Park Lawn Rd East Side,43.636174,-79.492971,66,Southbound,1,Bus
1235,1235,Lawrence Ave East at Yonge St East Side,43.725036,-79.401814,124 | 162 | 352,Eastbound,1,Bus
7374,7374,Stephen Dr at The Queensway,43.630499,-79.484418,66,Southbound,2,Bus
6853,6853,Queen St West at Spadina Ave,43.648381,-79.397609,301 | 501,Eastbound,1,Streetcar
5997,5997,Pelmo Cres at Longview Dr West Side,43.710964,-79.510853,59,Westbound,1,Bus
215,215,Bathurst St at Viewmount Ave South Side,43.710114,-79.42769,14 | 307 | 7,Southbound,1,Bus
7028,7028,Royal York Rd at Sinclair St South Side,43.624154,-79.501817,15 | 315 | 76 | 80,Southbound,1,Bus
5335,5335,Lawrence Ave West at Avenue Rd,43.722072,-79.415812,352 | 52 | 952,Eastbound,2,Bus
2357,2357,Eglinton Ave West at Glenholme Ave,43.696671,-79.445418,32 | 332,Eastbound,1,Bus
5731,5731,Opposite 1710 Midland Ave,43.760297,-79.268255,57,Northbound,1,Bus
13448,13448,Steeles Ave East at Kennedy Rd,43.823904,-79.306817,353 | 53 | 953,Eastbound,1,Bus
2710,2710,Islington Ave at Advance Rd,43.636079,-79.519985,110 | 337,Southbound,1,Bus
10627,10627,North Queen St at The East Mall,43.620636,-79.549127,123,Northbound,1,Bus
1077,1077,Gerrard St East at Alton Ave,43.670216,-79.330793,306 | 506,Eastbound,2,Streetcar
2434,2434,Evans Ave at Brown's Line,43.61044,-79.549451,123 | 15 | 315,Northbound,1,Bus
5591,5591,1030 Martin Grove Rd,43.695359,-79.572748,46,Southbound,1,Bus
9963,9963,Lundy Ave at Warren Cres North Side,43.662723,-79.502614,55,Southbound,2,Bus
4115,4115,Kennedy Rd at Radnor Ave,43.745861,-79.273417,343 | 43,Northbound,2,Bus
1100,1100,Gerrard St East at Pape Ave,43.668045,-79.340492,306 | 506,Eastbound,2,Streetcar
8737,8737,Weston Rd at Jubilee Cres,43.725848,-79.535589,165 | 989,Northbound,2,Bus
262,262,Bay St at Queens Quay West North Side - Jack Layton Ferry Terminal,43.641686,-79.377069,114,Eastbound,1,Bus
9273,9273,Drewry Ave at Norwin St,43.784883,-79.427732,125,Westbound,1,Bus
8530,8530,Warden Ave at Ashtonbee Rd,43.730551,-79.288567,68 | 968,Northbound,1,Bus
3773,3773,Islington Ave at Chestnut Hills Cres,43.653052,-79.527003,337 | 37,Northbound,1,Bus
9878,9878,Kipling Ave at Steeles Ave West,43.759381,-79.58961,45 | 945,Northbound,1,Bus
13947,13947,Lake Shore Blvd West at First St,43.602383,-79.498357,301 | 501 | 507 | 508,Westbound,1,Streetcar
9699,9699,Gerrard St East at Dengate Rd,43.686309,-79.289605,135,Westbound,2,Bus
4294,4294,Kipling Ave at Burnhamthorpe Rd,43.650777,-79.539101,45 | 46 | 945,Northbound,1,Bus
6840,6840,Queen St West at Jameson Ave,43.64039,-79.437517,301 | 402 | 501,Southbound,1,Streetcar
1408,1408,O'Connor Dr at Chilton Rd,43.693731,-79.347312,8,Northbound,1,Bus
4582,4582,Roncesvalles Ave at Queen St West,43.638925,-79.446287,304 | 504,Eastbound,2,Streetcar
1088,1088,Gerrard St West at Elizabeth St West Side,43.658144,-79.386788,13,Northbound,1,Bus
6098,6098,Southwood Dr at Glen Ames,43.675736,-79.296726,64,Northbound,2,Bus
3366,3366,Brimley Rd at St Clair Ave East,43.720738,-79.241307,12 | 302 | 69,Northbound,1,Bus
7891,7891,Keele St at Humberside Ave,43.661536,-79.462808,189 | 341 | 41 | 89,Northbound,2,Bus
7717,7717,Ellesmere Rd at Saratoga Dr East Side,43.771657,-79.253176,395 | 95,Eastbound,1,Bus
11372,11372,Guildwood Pkwy at Kingston Rd,43.74921,-79.204867,116 | 334 | 406,Northbound,1,Bus
2324,2324,Eglinton Ave West at Avenue Rd West Side,43.704544,-79.409134,32 | 332,Westbound,1,Bus
7548,7548,Birchmount Rd at Danforth Rd,43.707213,-79.26833,117,Southbound,1,Bus
11291,11291,Humberwood Blvd at Hullrick Dr (South),43.722003,-79.613032,336 | 37,Southbound,1,Bus
111,111,Bathurst St at College St,43.656632,-79.407861,307 | 511,Southbound,2,Bus
2246,2246,Eglinton Ave East at Bermondsey Rd,43.725907,-79.3138,334 | 34,Eastbound,1,Bus
4869,4869,Chisholm Ave at Lumsden Ave,43.694463,-79.305743,62,Westbound,1,Bus
5715,5715,Midland Ave at Lockie Ave South Side,43.788673,-79.280081,57,Southbound,2,Bus
7828,7828,Hollinger Rd at Dohme Ave,43.713211,-79.3141,91,Southbound,1,Bus
4948,4948,Danforth Rd at Hart Ave,43.718938,-79.25874,16 | 300,Southbound,1,Bus
6885,6885,The Queensway at The East Mall,43.616649,-79.546058,80,Westbound,1,Bus
8382,8382,Underhill Dr at Cornerbrook Dr,43.743816,-79.326092,191 | 91,Southbound,1,Bus
10519,10519,Ellesmere Rd at Meadowvale Rd,43.792312,-79.163843,395 | 95,Eastbound,1,Bus
11554,11554,Tapscott Rd at Finch Ave East,43.814413,-79.237381,134 | 339,Northbound,1,Bus
1758,1758,Broadview Ave at Gerrard St East,43.665663,-79.352794,301 | 305 | 504 | 505 | 62 | 8,Southbound,2,Streetcar
6471,6471,Island Rd at Port Union Rd East Side,43.796068,-79.142589,385 | 85,Eastbound,1,Bus
4506,4506,Old Weston Rd at Kane Ave,43.68052,-79.466245,168 | 341 | 41,Northbound,1,Bus
11874,11874,Bathurst St at Cordoba Dr,43.794538,-79.44639,160,Northbound,1,Bus
9528,9528,24 Mabelle Ave,43.646229,-79.526752,40,Westbound,1,Bus
889,889,Danforth Ave at Glebemount Ave,43.684512,-79.317806,300,Eastbound,1,Bus
8109,8109,Sloane Ave at Anewen Dr,43.734247,-79.311624,91,Southbound,1,Bus
10856,10856,Steeles Ave West at Highway 27 West Side,43.755416,-79.614879,60 | 927 | 960,Northbound,2,Bus
4389,4389,Kipling Ave at Widdicombe Hill Blvd,43.678865,-79.551493,45,Northbound,1,Bus
7764,7764,Ian MacDonald Blvd at Founders Rd East Side,43.777657,-79.50285,335 | 341 | 353 | 41,Northbound,1,Bus
395,395,Birchmount Rd at Comstock Rd,43.723644,-79.275197,17,Northbound,1,Bus
4975,4975,Dixon Rd at Carlingview Dr,43.686589,-79.595728,332 | 352 | 52 | 952,Eastbound,1,Bus
2907,2907,McNicoll Ave at Opposite Walkway to Hawkshead Cres,43.807964,-79.313688,42,Eastbound,2,Bus
9997,9997,McCowan Rd at Highway 7,43.866966,-79.284291,129,Northbound,2,Bus
6881,6881,The Queensway at Smith Cres East Side,43.625613,-79.505415,80,Eastbound,1,Bus
6872,6872,The Queensway at Atomic Ave,43.617927,-79.540721,80,Westbound,1,Bus
6801,6801,Queen St East at Beech Ave,43.672555,-79.287687,301 | 501,Eastbound,1,Streetcar
13618,13618,Shoreham Dr at Shoreham Crt,43.769044,-79.518791,108,Westbound,1,Bus
7449,7449,Windermere Ave at St Olaves Rd,43.642489,-79.475923,77,Northbound,2,Bus
1869,1869,Davisville Ave at Bayview Ave,43.702804,-79.374692,11 | 28,Northbound,1,Bus
2082,2082,Dufferin St at Rogers Rd,43.685461,-79.445973,29 | 329 | 929,Northbound,1,Bus
8456,8456,Victoria Park Ave at Ellesmere Rd North Side,43.758242,-79.315211,24 | 324 | 924,Northbound,1,Bus
8913,8913,Woodbine Ave at Cosburn Ave,43.696521,-79.31759,404 | 91 | 93,Southbound,1,Bus
12121,12121,Colonel Samuel Park at Humber College Cottages C-M,43.595885,-79.515835,44 | 944,Northbound,1,Bus
656,656,Broadview Ave at Hillside Dr,43.686476,-79.356194,100 | 25 | 322 | 8 | 87,Southbound,1,Bus
8540,8540,Warden Ave at Bridletowne Cir (North) South Side,43.801146,-79.318699,324 | 68,Southbound,1,Bus
10554,10554,Warden Ave at Apple Creek Blvd,43.860065,-79.33516,68,Southbound,1,Bus
5032,5032,East Ave at Maberley Cres (South),43.782525,-79.132461,385 | 85,Eastbound,1,Bus
2178,2178,Dundas St West at Paulart Dr,43.631321,-79.546629,111 | 112 | 123,Northbound,1,Bus
6400,6400,Glen Rd at Elm Ave,43.67592,-79.375063,75,Southbound,1,Bus
5395,5395,Lawrence Ave West at Pine St,43.701855,-79.508389,352 | 52 | 79 | 952,Northbound,1,Bus
2300,2300,Eglinton Ave East at Pharmacy Ave,43.725855,-79.297172,334 | 34,Eastbound,1,Bus
10946,10946,Queens Quay/Ferry Docks Station,43.641422,-79.377093,310 | 509 | 510,Northbound,1,Streetcar
7588,7588,14 Carluke Cres,43.760454,-79.391653,78,Eastbound,1,Bus
8797,8797,Willowdale Ave at Church Ave North Side,43.77604,-79.404622,98,Eastbound,1,Bus
5865,5865,40 Norfinch Dr,43.757065,-79.526962,84,Eastbound,1,Bus
3141,3141,Trethewey Dr at Todd Baylis Blvd South Side,43.694956,-79.487304,171 | 32 | 71,Southbound,1,Bus
1063,1063,Manitoba Dr at Strachan Ave West Side,43.6363,-79.410411,307 | 363 | 509 | 511,Southbound,1,Bus
860,860,Cosburn Ave at Logan Ave,43.68867,-79.352986,322 | 87,Eastbound,1,Bus
